Employee Id,Name,Job Title,Email,Manager,Status,Start Date,Department,Location,Salary,Bonus,End Date,Photo,Performance,Project,Entity,Recruiting,Skill,Role,Utilization,Source,level
p_es4ew4PIxcbwcmPUR5j6I,Phillip Crabtree,Junior Instructional Designer,phillip.crabtree@agentnoon.com,p_xjXFrKlZLMz41xcDyGztj,Active,02/04/2219,Cybersecurity,"Dubai, United Arab Emirates",66796.53814,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon EU Inc.,,,,,,9
p_elBpc64NvfyxboyevRbvB,Elizabeth Walker,Junior Business Intelligence Analyst,elizabeth.walker@yahoo.com,p_OHWPy09re5r9L5ayANsHox,Active,09/01/2042,Network Operations,"Berlin, Germany",58621.26636,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Retention,Agentnoon USA Inc.,,,,,,9
p_GVsmhhKlANf0js2H12CUFi,Olivia Chynoweth,Project Coordinator,olivia.chynoweth@efficientoffice.com,p_OHWPy09re5r9L5ayANsHox,Active,23/07/2153,Quality Assurance,"Toronto, Canada",67330.90371,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_HXzI3ZrgSSRTVyDbHFpDu,Jean Smallman,Staff VP of Sales,jean.smallman@godaddy.com,p_OHWPy09re5r9L5ayANsHox,Active,17/05/2034,Information Technology,"Sydney, Australia",50799.56365,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Marketing 2.0,Agentnoon Asia Inc.,,,,,,9
p_oTaUDKVHvNsOZK9zp1Ez7x,Mary Martinez,Principal Product Marketing Manager,mary.martinez@outlook.com,p_OHWPy09re5r9L5ayANsHox,Active,21/05/2061,Cybersecurity,"Mumbai, India",54193.78097,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_g8G3bgI8WxDWDKQwK62Pq5,Jimmy Oneal,Intermediate Instructional Designer,jimmy.oneal@yahoo.com,p_jzT5Rxi7XbANjJBma1wK0H,Active,05/04/2019,Finance and Accounting,"Paris, France",60208.08465,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Re-Design,Agentnoon EU Inc.,,,,,,9
p_q1FYpRWbZsCYhBALxdj2AN,Stephen Duchon,Senior IT Trainer,stephen.duchon@agentnoon.com,p_jzT5Rxi7XbANjJBma1wK0H,Active,16/03/2156,Customer Support and Success,"San Francisco, United States",52536.67079,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_GAaPVtfn8MnG3WFGH239P,John Banks,Junior UI Designer (User Interface Designer),john.banks@yahoo.com,p_jzT5Rxi7XbANjJBma1wK0H,Active,13/12/2061,Cloud Computing,"Berlin, Germany",50674.86789,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon EU Inc.,,,,,,9
p_BpC0kU2gyEFqZw1o5xNny,Lyndsey Parks,Senior IT Auditor,lyndsey.parks@efficientoffice.com,p_jzT5Rxi7XbANjJBma1wK0H,Active,01/08/2033,Digital Marketing,"Mumbai, India",65794.09773,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Retention,Agentnoon EU Inc.,,,,,,9
p_7VNh3PFapZvwhmTKK3UTj,Larissa Abad,Benefits Administrator,larissa.abad@godaddy.com,p_vhPqlyC0GgPeRGYFnrDKYH,Active,20/01/2058,Finance and Accounting,"London, United Kingdom",51669.40216,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Audit,Agentnoon Canada Inc.,,,,,,9
p_DHKlb0LhAno6rI9ieKCqy,Stephen Geathers,Junior Data Analyst,stephen.geathers@efficientoffice.com,p_vhPqlyC0GgPeRGYFnrDKYH,Active,21/05/2139,Project Management,"Mumbai, India",53861.19833,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_AnD248owXQy7BQmbvdIAN1,Thomas Palmer,Staff Operations Coordinator,thomas.palmer@agentnoon.com,p_vhPqlyC0GgPeRGYFnrDKYH,Active,08/09/2297,Data Analytics,"Sydney, Australia",56178.05903,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Audit,Agentnoon EU Inc.,,,,,,9
p_eGZKIaqdDKfKhE8XTyQmsAN,Kathleen Kestler,Lead Compliance Officer,kathleen.kestler@outlook.com,p_vhPqlyC0GgPeRGYFnrDKYH,Active,25/12/2123,User Experience (UX) Design,"Dubai, United Arab Emirates",52169.2135,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Audit,Agentnoon Canada Inc.,,,,,,9
p_iJlLlzExSIPtuxcyRVjzh,Linda Archer,Principal Data Analyst,linda.archer@outlook.com,p_g5d9GuaANr7uWZMCJIVv83,Active,07/10/2072,User Interface (UI) Design,"San Francisco, United States",58165.97911,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon Asia Inc.,,,,,,9
p_v2RFHOQhALciGDKDKsS9Rjv,June Cain,Intermediate Accountant,june.cain@efficientoffice.com,p_g5d9GuaANr7uWZMCJIVv83,Active,12/02/2084,Network Operations,"Mumbai, India",63508.56666,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Retention,Agentnoon Asia Inc.,,,,,,9
p_oZbNOHEUehpeKk66nq45a,Lanora Mcdonald,Staff Content Marketer,lanora.mcdonald@godaddy.com,p_g5d9GuaANr7uWZMCJIVv83,Active,01/12/2308,Network Operations,"Tokyo, Japan",64801.23918,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_481D2nDI0um3z2aiBeYiG,Lindsey Williamson,Staff Quality Assurance Analyst,lindsey.williamson@outlook.com,p_Mk8DKvZYRhlbnKqObCotq2,Active,16/03/2129,Operations and Logistics,"London, United Kingdom",66233.40163,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Self-serve,Agentnoon Canada Inc.,,,,,,9
p_VQ8gC5tPQLV66Pyz7qjV2,David Dellinger,Principal Data Scientist,david.dellinger@efficientoffice.com,p_Mk8DKvZYRhlbnKqObCotq2,Active,05/02/2051,Project Management,"Paris, France",58658.31172,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon Asia Inc.,,,,,,9
p_Wk347CzDZ54w72syaFgfr,Junita Khalaf,Junior Training and Development Specialist,junita.khalaf@yahoo.com,p_Mk8DKvZYRhlbnKqObCotq2,Active,20/07/2073,Cybersecurity,"Sydney, Australia",52241.87431,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Retention,Agentnoon Canada Inc.,,,,,,9
p_25rRG9279qMLNIL1oc3Zg,Nancy Wilson,Senior VP of Marketing,nancy.wilson@godaddy.com,p_Mk8DKvZYRhlbnKqObCotq2,Active,07/02/2020,Information Technology,"London, United Kingdom",56207.87144,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_0z3g2kTQoMV8Xvu1oJXlR,Clarence Bridges,Lead Director of IT,clarence.bridges@godaddy.com,p_1gtvJzUF7juRN1I5lkAK4,Active,23/03/2062,Sales and Business Development,"Tokyo, Japan",63082.38518,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Audit,Agentnoon Canada Inc.,,,,,,9
p_YXHSgCKGNaremo4vZFovl,Norma Kilpatrick,Senior Customer Implementation Manager,norma.kilpatrick@godaddy.com,p_1gtvJzUF7juRN1I5lkAK4,Active,31/03/2054,Digital Marketing,"Sao Paulo, Brazil",69929.361,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon Asia Inc.,,,,,,9
p_zDKIuG4U9cOVYVFifPJHLi,Ellen Vega,Lead Web Developer,ellen.vega@agentnoon.com,p_1gtvJzUF7juRN1I5lkAK4,Active,13/02/2270,Data Analytics,"Tokyo, Japan",55351.79116,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon Asia Inc.,,,,,,9
p_HV3eUH34tGr8YnPEj3uSt,Tanisha Bake,Data Analyst,tanisha.bake@gmail.com,p_lqnItnWlUqmIaQ3ZFckfAN,Active,13/08/2027,Data Science,"Berlin, Germany",60773.74057,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Re-Design,Agentnoon EU Inc.,,,,,,9
p_zPzsRGvfa3xTnqDNjGxGP,Vicki Bew,Staff Product Marketing Manager,vicki.bew@efficientoffice.com,p_lqnItnWlUqmIaQ3ZFckfAN,Active,26/12/2047,Data Science,"San Francisco, United States",64528.41921,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon Asia Inc.,,,,,,9
p_BToM7B86TiI5JRAN6grG2t,Diane Braswell,Junior Writer,diane.braswell@efficientoffice.com,p_lqnItnWlUqmIaQ3ZFckfAN,Active,26/08/2035,Customer Support and Success,"Sao Paulo, Brazil",69212.03571,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Retention,Agentnoon Canada Inc.,,,,,,9
p_ANvaECbT5zc7yq9C59xpkO,David Pohlman,Software Implementation Specialist,david.pohlman@hotmail.com,p_lqnItnWlUqmIaQ3ZFckfAN,Active,12/05/2191,Digital Marketing,"Berlin, Germany",64631.22782,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon Asia Inc.,,,,,,9
p_LXp7MbWH6jYUZzs5kyZ9E,Leo Dumlao,Principal Business Intelligence Analyst,leo.dumlao@gmail.com,p_5lWSmbzD5xCqDKIEZ4JnMo,Active,31/10/2029,Network Operations,"Sydney, Australia",55396.70726,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon Canada Inc.,,,,,,9
p_ZP4QG4ANdVDGuiYPuKHa3F,William Geary,Senior Customer Care Trainer,william.geary@yahoo.com,p_5lWSmbzD5xCqDKIEZ4JnMo,Active,19/03/2032,User Experience (UX) Design,"Toronto, Canada",62569.20969,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Self-serve,Agentnoon Canada Inc.,,,,,,9
p_b3YTad6as3RBr2DKVzgfhI,Keith Gessford,Staff Database Administrator,keith.gessford@efficientoffice.com,p_5lWSmbzD5xCqDKIEZ4JnMo,Active,20/04/2103,Business Intelligence,"Sydney, Australia",70350.65752,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Retention,Agentnoon Asia Inc.,,,,,,9
p_ajyBZVG32ALFIeiasdail,Julie Grant,Junior Business Intelligence Analyst,julie.grant@godaddy.com,p_5lWSmbzD5xCqDKIEZ4JnMo,Active,26/02/2177,Customer Support and Success,"Toronto, Canada",59538.60949,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Retention,Agentnoon USA Inc.,,,,,,9
p_ohOcRtf61XyCl2stvzFtDK,Sabrina January,Lead Content Writer,sabrina.january@hotmail.com,p_ySPmvDKCKDVNPmvy3qlpjU,Active,19/09/2071,Quality Assurance,"Paris, France",45249.69447,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_W6hMo719htkbwjsNmZwqV,Evan Strang,Lead HR Administrator,evan.strang@gmail.com,p_ySPmvDKCKDVNPmvy3qlpjU,Active,23/05/2027,Systems Administration,"Tokyo, Japan",67271.55666,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Audit,Agentnoon Asia Inc.,,,,,,9
p_56ANd4MEn5TE1ljnzphyMz,Nancy Davis,Marketing Specialist,nancy.davis@agentnoon.com,p_ySPmvDKCKDVNPmvy3qlpjU,Active,06/03/2019,User Interface (UI) Design,"London, United Kingdom",66709.32605,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Marketing 2.0,Agentnoon USA Inc.,,,,,,9
p_TqtMR2s8ppt1eopgtEPfb,Gloria Jackson,Senior Curriculum Designer,gloria.jackson@godaddy.com,p_TdXSNYoFF4wyjv1Cr7XCr,Active,25/05/2072,Software Development,"Sydney, Australia",51700.79119,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Self-serve,Agentnoon Canada Inc.,,,,,,9
p_NvWrlRlL1oWW2ff7yoh5C,Carmel Parks,Senior Systems Administrator,carmel.parks@efficientoffice.com,p_TdXSNYoFF4wyjv1Cr7XCr,Active,08/09/2040,User Interface (UI) Design,"Tokyo, Japan",66349.17295,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Self-serve,Agentnoon Canada Inc.,,,,,,9
p_QIlyfaHBehDKue8CK7yhVI,Ivan Biros,Lead Instructional Designer,ivan.biros@agentnoon.com,p_TdXSNYoFF4wyjv1Cr7XCr,Active,01/03/2169,Data Science,"London, United Kingdom",58728.82433,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon EU Inc.,,,,,,9
p_IFL7hgiyxnNRXDKdJAN1yOG,Elisabeth Rose,Lead Technical Recruiter,elisabeth.rose@godaddy.com,p_OH149zvDLzDKJANihooWvWS,Active,18/12/2060,Network Operations,"Paris, France",63851.69628,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_xyUHQNpbhKaex8Txlrvct,Renee Krouse,Quality Assurance Analyst,renee.krouse@yahoo.com,p_OH149zvDLzDKJANihooWvWS,Active,28/12/2052,Human Resources,"Berlin, Germany",57068.16323,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon USA Inc.,,,,,,9
p_sAyE5gW65P7XxrITfEUm2,Rosetta Thornton,E-commerce Specialist,rosetta.thornton@agentnoon.com,p_OH149zvDLzDKJANihooWvWS,Active,10/09/2018,Information Technology,"London, United Kingdom",60302.38368,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_dk3ezvhD3JJfn66MaMbkL,Phyllis Dykstra,Staff Account Executive,phyllis.dykstra@gmail.com,p_dKUY6XokANDBpSESZ3QbDp,Active,13/10/2020,User Experience (UX) Design,"San Francisco, United States",54381.45769,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Retention,Agentnoon Asia Inc.,,,,,,9
p_dRASahtKTbcYfTPPvGANJ5,Charlene Duron,Staff Web Developer,charlene.duron@hotmail.com,p_dKUY6XokANDBpSESZ3QbDp,Active,09/08/2079,Data Science,"London, United Kingdom",51719.2428,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Retention,Agentnoon USA Inc.,,,,,,9
p_FDGANANV26au4dVUyNJromd,Paula Suh,Junior Sales Team Lead,paula.suh@efficientoffice.com,p_dKUY6XokANDBpSESZ3QbDp,Active,07/07/2030,Operations and Logistics,"Mumbai, India",62327.89411,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon EU Inc.,,,,,,9
p_ghnRa98EOKz6DVKZtyzDn,Antonio Holland,Network Administrator,antonio.holland@efficientoffice.com,p_iB4wbyRZkLaQgYyJzbNQV,Active,12/07/2084,Data Science,"Sao Paulo, Brazil",71541.58128,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Audit,Agentnoon Asia Inc.,,,,,,9
p_P1C56WrNQQFyFLellAaAD,Cecelia Martinez,Principal Front End Developer,cecelia.martinez@godaddy.com,p_iB4wbyRZkLaQgYyJzbNQV,Active,12/05/2058,User Interface (UI) Design,"San Francisco, United States",61070.20558,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Self-serve,Agentnoon USA Inc.,,,,,,9
p_OAN1Aea2OaXLejbANSbD4Q5,Damian Schaefer,Intermediate Front End Developer,damian.schaefer@efficientoffice.com,p_iB4wbyRZkLaQgYyJzbNQV,Active,04/06/2042,Cybersecurity,"Sydney, Australia",65319.3153,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_EEoqLGQRi4vDUMfFWbHRI,Mary Callahan,Intermediate Business Development Associate,mary.callahan@godaddy.com,p_iB4wbyRZkLaQgYyJzbNQV,Active,21/01/2214,Cloud Computing,"Toronto, Canada",53870.8584,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Retention,Agentnoon USA Inc.,,,,,,9
p_QyUowh7di7ANX0beusrwyg,Carrie Herrera,Lead Graphic Designer,carrie.herrera@godaddy.com,p_IotAt16XHsDKHZLAmy5ANiW,Active,22/07/2059,Quality Assurance,"San Francisco, United States",63531.38144,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Self-serve,Agentnoon USA Inc.,,,,,,9
p_wed9rXmdlUNU6uj6SnDUH,Garry Smith,Junior Technical Recruiter,garry.smith@godaddy.com,p_IotAt16XHsDKHZLAmy5ANiW,Active,19/08/2042,Finance and Accounting,"Berlin, Germany",58390.02825,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon EU Inc.,,,,,,9
p_7QFwIANQ1T4V14KHFVQald,Lee Bonilla,Staff Project Coordinator,lee.bonilla@agentnoon.com,p_IotAt16XHsDKHZLAmy5ANiW,Active,26/02/2219,Network Operations,"Toronto, Canada",57331.93889,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_GuLUfyWNvoJuOVwj2qlBX,Todd Henson,Staff Procurement Specialist,todd.henson@outlook.com,p_IotAt16XHsDKHZLAmy5ANiW,Active,17/07/2085,Finance and Accounting,"Tokyo, Japan",55746.11276,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon EU Inc.,,,,,,9
p_20wcAbq75f8iNhdMa9Np4,Calvin Sonderegger,Principal Customer Care Trainer,calvin.sonderegger@godaddy.com,p_PDK2DKcjwmMOANANTHYKRZREv,Active,07/07/2130,Information Technology,"San Francisco, United States",64943.08975,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Re-Design,Agentnoon USA Inc.,,,,,,9
p_DCE4EFAlJOQpFJrrGRz8f,Lena Smith,Junior Sr. Director of UI/UX,lena.smith@gmail.com,p_PDK2DKcjwmMOANANTHYKRZREv,Active,29/01/2057,Digital Marketing,"Berlin, Germany",48817.65183,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Re-Design,Agentnoon USA Inc.,,,,,,9
p_89ryLC2M8AWt4deANj8Dls,John Adams,Intermediate Accountant,john.adams@hotmail.com,p_PDK2DKcjwmMOANANTHYKRZREv,Active,29/07/2055,User Interface (UI) Design,"Sydney, Australia",62361.0766,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Audit,Agentnoon EU Inc.,,,,,,9
p_hbQzyy35d5ARX2PnHxOiAN,Rodrigo Spannuth,Lead Customer Success Advocate,rodrigo.spannuth@gmail.com,p_PDK2DKcjwmMOANANTHYKRZREv,Active,18/08/2078,Sales and Business Development,"Paris, France",70622.67889,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_NRG24DKlAsMcIZ0mRvnxlp,Russell Sheets,Intermediate Super User,russell.sheets@godaddy.com,p_sLwLJYvdODKttT464vH4E6,Active,23/10/2095,User Experience (UX) Design,"San Francisco, United States",65539.94327,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Marketing 2.0,Agentnoon Canada Inc.,,,,,,9
p_t5UivkoqIZTvzeBl3ZSMU,Raymond Clemens,Benefits Administrator,raymond.clemens@hotmail.com,p_sLwLJYvdODKttT464vH4E6,Active,14/10/2036,Quality Assurance,"San Francisco, United States",66272.84751,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Marketing 2.0,Agentnoon Asia Inc.,,,,,,9
p_nk6whuB0HJM2rQwJw7OQi,Nathan Peachey,Principal VP of Product,nathan.peachey@outlook.com,p_sLwLJYvdODKttT464vH4E6,Active,25/05/2091,Human Resources,"Sydney, Australia",61621.98149,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Self-serve,Agentnoon USA Inc.,,,,,,9
p_l9wcEoANVZjNfVkfkD8Nk9,Kristen Kendrick,Lead CFO,kristen.kendrick@hotmail.com,p_sLwLJYvdODKttT464vH4E6,Active,24/11/2020,User Interface (UI) Design,"London, United Kingdom",60893.53825,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Self-serve,Agentnoon Asia Inc.,,,,,,9
p_Xx1CWQO3FTet3rxgPIoza,Margaret Jones,Staff Graphic Designer,margaret.jones@godaddy.com,p_esqdHpcHnLUDKhwQC6xhTa,Active,05/05/2085,Customer Support and Success,"San Francisco, United States",58105.66743,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Self-serve,Agentnoon Canada Inc.,,,,,,9
p_xZbANAmHANhhCOglDKguWGns,Sandra Dickson,Intermediate Business Analyst,sandra.dickson@hotmail.com,p_esqdHpcHnLUDKhwQC6xhTa,Active,02/03/2024,Data Analytics,"San Francisco, United States",64503.61827,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Retention,Agentnoon Asia Inc.,,,,,,9
p_GmMorADKxx1B84Q0LeDKRZf,Stephanie Canning,Senior IT Auditor,stephanie.canning@hotmail.com,p_esqdHpcHnLUDKhwQC6xhTa,Active,06/09/2050,Customer Support and Success,"San Francisco, United States",63512.13927,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Retention,Agentnoon Asia Inc.,,,,,,9
p_H4uDfgRBfNlq5wg8eThyk,Randall Adams,Staff Senior Developer,randall.adams@outlook.com,p_aQX2k9FupwscANzT8XwLMW,Active,09/07/2252,Data Analytics,"Sao Paulo, Brazil",60472.76791,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👏 Exceeds Expectations,Audit,Agentnoon Asia Inc.,,,,,,9
p_IfiY0tDKO8p1NT0nmIwaay,Harold Struebing,Senior IT Trainer,harold.struebing@godaddy.com,p_aQX2k9FupwscANzT8XwLMW,Active,30/07/2027,Systems Administration,"San Francisco, United States",63204.55763,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Audit,Agentnoon EU Inc.,,,,,,9
p_uUGFdMrRDKYsU6JTKfRYAj,Fannie Williams,Compliance Auditor,fannie.williams@gmail.com,p_aQX2k9FupwscANzT8XwLMW,Active,26/09/2019,Data Analytics,"Dubai, United Arab Emirates",67881.87701,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Audit,Agentnoon Canada Inc.,,,,,,9
p_Sk3dwZjJ4AcMDOY0QDKahF,Jerry Martinez,Lead Project Coordinator,jerry.martinez@gmail.com,p_iBeRltrLxs0KWZKxHyhkw,Active,07/11/2022,Data Science,"Toronto, Canada",63976.78674,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Retention,Agentnoon Asia Inc.,,,,,,9
p_qxkDgb46zcxFHOElfjv32,James Mathis,Content Strategist,james.mathis@godaddy.com,p_iBeRltrLxs0KWZKxHyhkw,Active,11/11/2025,Software Development,"Sao Paulo, Brazil",59993.63749,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Self-serve,Agentnoon EU Inc.,,,,,,9
p_9Zhm8SsY9VyudOg4nUW6R,Gordon Valenzuela,Junior Super User,gordon.valenzuela@agentnoon.com,p_iBeRltrLxs0KWZKxHyhkw,Active,28/05/2032,Sales and Business Development,"San Francisco, United States",55661.72715,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Audit,Agentnoon EU Inc.,,,,,,9
p_1eg3u65WCSvltekXgoGiu,David Knox,Customer Success Manager,david.knox@gmail.com,p_iBeRltrLxs0KWZKxHyhkw,Active,31/03/2120,Human Resources,"Mumbai, India",63352.38857,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Audit,Agentnoon Canada Inc.,,,,,,9
p_NJClmMje3ZhZSbgehVE77,Solomon Greer,Benefits Administrator,solomon.greer@efficientoffice.com,p_BmRFMjKIwXXvyIxnp3SdN,Active,05/11/2074,Information Technology,"Sao Paulo, Brazil",62913.35031,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,👍 Meets Expectations,Self-serve,Agentnoon USA Inc.,,,,,,9
p_IVTriQniuTCk30xdg0rCP,Elizabeth Mcglothlin,Intermediate Digital Marketing Manager,elizabeth.mcglothlin@gmail.com,p_BmRFMjKIwXXvyIxnp3SdN,Active,21/04/2033,Product Management,"Paris, France",59221.48612,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Re-Design,Agentnoon Asia Inc.,,,,,,9
p_lIAgepanNkAN3LIajPFyzf,Jesus Thomas,Lead Executive Assistant,jesus.thomas@agentnoon.com,p_BmRFMjKIwXXvyIxnp3SdN,Active,16/08/2019,Digital Marketing,"Dubai, United Arab Emirates",55063.8783,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⛔ Needs Improvement,Re-Design,Agentnoon Asia Inc.,,,,,,9
p_Rt7ODR7LANXGeIGF295PTy,Michael Green,Intermediate Social Media Manager,michael.green@godaddy.com,p_VilexQ6PFZTS3PPdeWRox,Active,11/01/2121,Software Development,"San Francisco, United States",61653.21911,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,⭐ High Performer,Self-serve,Agentnoon EU Inc.,,,,,,9
p_Gl0iJuANF08T4DpapYecuD,Josephine Fisher,Lead Customer Implementation Manager,josephine.fisher@hotmail.com,p_VilexQ6PFZTS3PPdeWRox,Active,28/01/2048,Digital Marketing,"Sydney, Australia",45102.98953,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,💥 At Risk,Audit,Agentnoon EU Inc.,,,,,,9
p_23NPRKZbYlZgHPhDKHbNQb,Evelyn Walston,Staff Network Engineer,evelyn.walston@agentnoon.com,p_VilexQ6PFZTS3PPdeWRox,Active,31/03/2020,Product Management,"London, United Kingdom",63862.49093,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Re-Design,Agentnoon Canada Inc.,,,,,,9
p_a6xe8Sb2TWRyZakwjDXd0,James Johnson,Lead E-commerce Specialist,james.johnson@yahoo.com,p_VilexQ6PFZTS3PPdeWRox,Active,01/03/2086,User Experience (UX) Design,"Sydney, Australia",64724.47711,20000,,https://ui-avatars.com/api/?name=0&background=1&color=fff,🏆 Outstanding,Audit,Agentnoon Canada Inc.,,,,,,9
